city_codes,district_codes,room_number,house_type_codes,year,floor,elevator,plot,condition,EEC_codes,m^2,€/m^2
3,94,4,1,1997.0,-1.0,0,1,2,23,143,2657.0
3,315,4,2,2005.0,1.0,0,1,2,14,106,3349.0
3,143,4,1,1959.0,1.0,0,1,1,23,100,2020.0
3,303,4,2,2004.0,0.5,0,1,2,19,106,4387.0
3,53,4,2,1988.0,1.0,0,1,2,20,174,2328.0
3,254,4,2,2006.0,0.5,0,1,1,17,107,3009.0
3,363,4,2,1999.0,1.0,0,1,2,23,122,3361.0
3,335,4,2,1975.0,1.0,0,1,1,16,147.5,1383.0
3,160,4,2,1973.0,0.33,0,1,1,20,81,2914.0
3,335,4,0,1989.0,0.33,1,1,1,27,89.5,2760.0
3,313,4,2,1980.0,0.5,0,1,2,19,96.5,3523.0
3,253,4,2,1984.0,0.5,0,1,2,17,104.5,2603.0
3,198,4,2,2008.0,0.5,0,1,2,16,112,3328.0
3,180,4,2,2012.0,-0.5,0,1,2,1,115,3226.0
3,99,4,0,1989.0,0.2,1,1,2,14,84,2143.0
3,168,4,2,2000.0,1.0,0,1,2,16,95,3105.0
3,363,4,1,1992.0,1.0,0,1,1,17,114,3158.0
3,206,4,1,2010.0,-0.5,0,1,2,7,198,3220.0
3,348,4,2,2015.0,0.5,0,1,2,10,116.5,4017.0
3,198,4,0,1969.0,0.6,1,1,2,27,73,2877.0
3,167,4,0,1970.0,0.83,1,1,1,27,86,1512.0
3,94,4,2,2018.0,-0.5,0,1,2,8,97,4461.0
3,254,4,2,1989.0,0.5,0,1,2,17,162,2435.0
3,198,4,0,1979.0,0.67,0,1,1,19,100,1450.0
3,206,4,1,2008.0,-0.5,0,1,2,17,119,3605.0
3,363,4,2,1994.0,-0.5,0,1,1,19,104.5,3349.0
3,159,4,2,1979.0,0.5,0,1,2,19,96,2625.0
3,51,4,2,2015.0,-0.5,0,1,2,4,105,4733.0
3,104,4,2,1989.0,1.0,0,1,2,23,89,2865.0
3,280,4,0,1967.0,0.67,0,1,2,19,95,2453.0
3,167,4,2,1988.0,0.5,0,1,2,16,129,2403.0
3,348,4,2,2004.0,0.5,0,1,2,16,118,3263.0
3,198,4,0,1974.0,0.6,1,1,2,17,89,1348.0
3,313,4,0,2003.0,0.83,1,1,2,16,107.5,3302.0
3,181,4,2,2019.0,1.0,0,1,2,7,95,3821.0
3,94,4,1,2015.0,-0.5,0,1,2,6,164,4421.0
3,51,4,1,2016.0,-0.5,0,1,2,6,107,4542.0
3,97,4,0,2023.0,1.0,1,0,2,7,71,5563.0
3,54,4,2,1991.0,1.0,0,1,2,23,93,3011.0
3,278,4,0,1967.0,0.67,0,1,2,20,95,2368.0
3,53,4,2,1995.0,0.5,0,1,2,20,106,2717.0
3,187,4,0,1971.0,0.67,0,1,1,19,97,1691.0
3,198,4,0,1971.0,0.67,1,1,1,27,91.5,2579.0
3,50,4,2,1984.0,0.5,0,1,2,17,85,3044.0
3,50,4,2,1989.0,1.0,0,1,1,17,99,2879.0
3,313,4,2,2020.0,-1.0,0,1,2,7,92,4293.0
3,303,4,0,2007.0,0.75,1,1,2,9,86.5,4046.0
3,348,4,2,1970.0,1.0,0,1,1,17,150,2167.0
3,363,4,1,2020.0,-0.5,0,1,2,3,163,4540.0
3,99,4,0,1983.0,1.0,0,1,2,14,89.5,2101.0
3,198,4,0,1973.0,0.6,1,1,2,27,89,1708.0
3,333,4,2,1997.0,0.5,0,0,1,19,91.5,1803.0
3,153,4,0,1973.0,1.0,1,1,1,27,113.5,1656.0
3,268,4,2,2022.0,-0.5,0,1,2,7,102.5,4098.0
3,336,4,2,1983.0,1.0,0,1,2,14,86,3256.0
3,78,4,2,2004.0,1.0,0,1,2,18,87.5,4629.0
3,167,4,2,1973.0,1.0,0,1,1,14,93,2742.0
3,253,4,2,1975.0,1.0,0,1,1,17,136,1801.0
3,78,4,2,2004.0,-0.5,0,1,2,18,87,4575.0
3,167,4,0,1972.0,0.67,0,1,1,27,90,1244.0
3,104,4,1,1974.0,1.0,0,1,1,17,119,2118.0
3,303,4,2,2005.0,0.5,0,1,1,19,115,4200.0
3,6,4,2,2019.0,1.0,0,1,2,10,92.5,4195.0
3,104,4,2,1974.0,0.5,0,1,2,16,100,2300.0
3,167,4,0,1975.0,0.57,1,1,2,34,93.5,1561.0
3,313,4,0,2019.0,0.86,1,1,2,10,81,5235.0
3,253,4,2,1975.0,0.5,0,1,1,19,136,1897.0
3,363,4,1,2015.0,-1.0,0,1,2,4,145,5172.0
3,198,4,0,1969.0,0.4,1,1,1,27,92,2228.0
3,348,4,2,2002.0,0.5,0,1,2,13,100,2860.0
3,142,4,0,2012.0,0.5,1,1,2,6,88,3932.0
3,53,4,1,1984.0,1.0,0,1,2,20,100,3530.0
3,206,4,1,2005.0,-0.333333,0,1,1,20,165.8,2919.0
3,222,4,2,2011.0,1.0,0,1,2,11,91.4,4475.0
3,278,4,2,2011.0,0.5,0,1,2,10,103,3592.0
3,51,4,2,1993.0,1.0,0,1,2,17,100,3800.0
3,336,4,2,1985.0,0.5,0,1,2,19,91,3209.0
3,253,4,2,1973.0,1.0,0,1,2,13,123,2195.0
3,198,4,0,1973.0,0.8,1,1,1,19,77,2883.0
3,268,4,2,2022.0,-0.5,0,1,2,7,102.5,4254.0
3,198,4,0,1984.0,1.0,1,1,1,27,108.5,2304.0
3,53,4,1,1960.0,0.5,0,1,2,7,169,3077.0
3,54,4,2,1992.0,1.0,0,1,1,5,97,2433.0
3,336,4,2,2012.0,0.5,0,1,2,7,97.5,4164.0
3,121,4,2,2019.0,1.0,0,1,2,7,111,3631.0
3,198,4,2,2008.0,0.5,0,1,2,16,108,3306.0
3,206,4,1,2019.0,1.0,0,1,2,7,80,4525.0
3,363,4,1,2003.0,1.0,0,1,2,14,96.5,4311.0
3,278,4,2,1985.0,0.5,0,1,2,14,105,2762.0
3,160,4,2,1973.0,1.0,0,1,1,20,84,2714.0
3,160,4,2,1973.0,1.0,0,1,2,20,102,2618.0
3,198,4,2,2000.0,0.5,0,1,2,19,99,3778.0
3,5,4,1,1984.0,-1.0,0,1,1,23,160,1781.0
3,104,4,1,1968.0,1.0,0,1,0,23,130,2231.0
3,280,4,0,1967.0,0.33,0,1,2,20,95,2105.0
3,94,4,0,2013.0,1.0,0,1,2,16,72,3889.0
